brand,milage,fuel_type,transmission,accident,clean_title,price,Age,price_category,Horsepower,Engine_Displacement,base_model
3,55000.0,3,1,0,1,28000.0,8,1,333.0,3.0,19
34,4004.0,3,1,0,1,25500.0,2,1,186.0,2.5,352
5,10972.0,3,1,0,1,217950.0,2,2,332.2838386995936,4.0,96
5,27858.0,3,1,0,1,197750.0,2,2,332.2838386995936,4.0,97
43,31678.0,3,3,0,0,106798.0,6,2,332.2838386995936,3.0,436
54,47144.0,3,2,0,1,29950.0,8,1,292.0,2.0,502
19,165454.0,3,1,1,1,4000.0,13,0,306.0,3.8,244
14,98000.0,3,1,1,1,25500.0,6,1,375.0,3.5,194
19,39913.0,3,1,0,0,22749.0,4,1,332.2838386995936,2.4,250
14,147191.0,3,1,1,1,12990.0,11,0,305.0,3.7,203
4,53600.0,3,1,0,1,25980.0,10,1,300.0,3.0,54
11,100100.0,7,1,0,1,17000.0,14,0,332.2838386995936,0.0,161
43,40800.0,3,1,0,1,35500.0,11,1,265.0,2.7,437
43,36798.0,3,1,1,1,49500.0,6,1,332.2838386995936,2.0,441
14,77699.0,0,1,0,0,49883.0,3,1,332.2838386995936,6.7,195
14,87500.0,3,1,1,1,14900.0,14,0,315.0,4.6,203
9,93000.0,3,1,0,1,38500.0,4,1,355.0,5.3,146
36,41515.0,3,1,0,1,28251.0,6,1,332.2838386995936,2.0,369
44,19000.0,1,1,1,0,33242.0,5,1,332.2838386995936,3.6,444
53,1539.0,4,1,1,1,76373.0,1,2,332.2838386995936,3.4,487
34,21701.0,3,1,0,0,25099.0,2,1,332.2838386995936,2.5,359
39,97726.0,3,3,1,0,15998.0,8,0,332.2838386995936,2.5,422
3,73000.0,0,1,0,1,34000.0,9,1,240.0,3.0,18
16,23600.0,3,1,0,1,31900.0,4,1,311.0,3.8,221
14,57912.0,3,2,1,1,18750.0,11,0,305.0,3.7,203
4,35000.0,3,1,0,1,18500.0,15,0,360.0,4.8,64
39,7089.0,2,1,1,1,29895.0,1,1,214.0,0.0,414
28,35469.0,3,1,0,0,30890.0,5,1,332.2838386995936,2.3,327
24,14676.0,3,1,0,0,46787.0,2,1,332.2838386995936,3.8,302
28,13750.0,3,1,0,1,79999.0,2,2,440.0,3.5,334
36,13300.0,3,1,0,1,62500.0,9,2,449.0,4.7,390
9,117000.0,3,1,0,1,27000.0,7,1,332.2838386995936,6.0,146
3,27100.0,4,1,0,1,50000.0,4,1,335.0,3.0,18
14,89352.0,3,1,1,1,20989.0,7,1,310.0,2.3,203
9,100000.0,3,1,1,1,8500.0,6,0,153.0,1.4,136
26,16000.0,4,1,0,1,75500.0,4,2,395.0,3.0,308
26,15200.0,3,1,0,1,62999.0,1,2,296.0,2.0,308
4,39960.0,3,2,0,1,38995.0,12,1,400.0,4.4,64
14,119000.0,3,1,1,1,13500.0,16,0,210.0,4.0,203
24,10971.0,3,1,0,0,29998.0,2,1,332.2838386995936,1.6,293
34,118500.0,3,2,1,1,11500.0,10,0,155.0,2.0,359
24,8288.0,3,1,0,1,45899.0,3,1,365.0,3.3,301
14,82000.0,3,1,0,1,14900.0,19,0,280.0,3.9,207
3,7874.0,2,1,0,0,38999.0,5,1,332.2838386995936,0.0,39
15,49105.0,3,1,0,1,39750.0,7,1,420.0,6.2,216
24,5500.0,3,1,0,1,40000.0,1,1,291.0,3.8,302
9,36700.0,3,2,0,1,26000.0,19,1,400.0,6.0,135
4,40000.0,3,1,0,1,34000.0,10,1,445.0,4.4,64
39,78110.0,3,1,0,0,17500.0,7,0,170.0,2.5,422
15,74864.0,3,1,0,1,19780.0,9,0,288.0,3.6,212
8,15350.0,3,1,0,1,93500.0,3,2,420.0,6.2,119
39,46100.0,3,1,0,1,72999.0,14,2,485.0,3.8,411
53,61454.0,3,1,0,1,31000.0,6,1,295.0,3.5,481
4,45241.0,3,1,0,1,54500.0,4,2,335.0,3.0,89
20,48000.0,3,3,0,1,27000.0,6,1,295.0,3.5,265
27,68500.0,3,2,0,1,18500.0,14,0,204.0,2.5,314
15,43433.0,3,1,0,0,51899.0,5,2,332.2838386995936,5.3,216
9,122961.0,3,1,0,1,20995.0,19,1,332.2838386995936,6.0,143
11,92861.0,3,1,0,1,19750.0,10,0,375.0,5.7,161
19,72000.0,3,1,0,1,21400.0,8,1,429.0,5.0,243
3,18031.0,2,1,0,0,39599.0,3,1,332.2838386995936,0.0,39
53,8200.0,4,1,0,1,78900.0,1,2,437.0,3.4,487
26,19000.0,4,1,0,0,74900.0,4,2,395.0,3.0,308
22,12875.0,3,1,0,0,42599.0,2,1,332.2838386995936,3.6,283
32,32000.0,3,1,0,1,36000.0,9,1,454.0,4.7,346
36,9612.0,3,1,0,0,43900.0,2,1,332.2838386995936,0.0,369
26,3534.0,4,1,0,0,143998.0,1,2,332.2838386995936,4.4,308
14,152000.0,3,1,0,1,14000.0,13,0,365.0,3.5,194
3,129567.0,3,1,0,1,7000.0,12,0,211.0,2.0,15
4,36000.0,3,1,1,1,41995.0,5,1,335.0,3.0,61
4,92008.0,3,1,0,1,12500.0,15,0,300.0,3.0,88
53,150900.0,3,1,0,1,17500.0,12,0,381.0,5.7,487
11,43000.0,7,2,0,1,50000.0,5,1,332.2838386995936,0.0,161
26,38020.0,3,1,0,0,63998.0,6,2,332.2838386995936,5.0,308
3,14750.0,4,1,0,1,61059.0,3,2,335.0,3.0,24
50,52500.0,3,2,0,1,23000.0,9,1,268.0,2.0,468
20,39000.0,3,1,0,1,29900.0,4,1,295.0,3.5,265
43,66000.0,3,1,0,0,28000.0,13,1,265.0,2.9,440
20,93500.0,3,1,0,1,16000.0,7,0,295.0,3.5,265
4,7200.0,3,1,0,1,64000.0,6,2,425.0,3.0,75
32,1220.0,3,1,0,0,238900.0,2,2,332.2838386995936,0.0,349
26,8421.0,4,1,0,1,90000.0,1,2,395.0,3.0,308
4,25520.0,3,1,0,0,84900.0,4,2,332.2838386995936,4.4,81
52,30554.0,2,1,0,0,41999.0,4,1,332.2838386995936,0.0,470
55,17000.0,2,1,0,1,54900.0,1,2,402.0,0.0,513
36,41314.0,3,1,1,1,30999.0,13,1,382.0,5.5,391
14,186268.0,1,1,0,1,4500.0,12,0,240.0,3.0,190
27,51335.0,3,1,1,1,25995.0,8,1,268.0,3.5,310
43,10400.0,3,1,0,1,99750.0,5,2,365.0,2.5,435
36,20622.0,3,1,0,0,142998.0,4,2,332.2838386995936,4.0,377
44,19376.0,3,1,0,1,45861.0,2,1,332.2838386995936,5.7,444
3,12245.0,3,1,0,0,187900.0,4,2,332.2838386995936,5.2,25
38,77000.0,3,2,0,1,57000.0,18,2,286.0,2.0,399
0,40000.0,3,1,0,1,24000.0,11,1,280.0,3.5,8
8,113000.0,3,1,0,1,10000.0,12,0,270.0,3.0,115
9,7600.0,3,2,1,1,46000.0,2,1,455.0,6.2,132
53,20400.0,4,3,0,1,29900.0,2,1,208.0,2.5,475
14,115000.0,3,1,0,1,39000.0,5,1,310.0,3.5,210
21,62194.0,3,1,0,0,32998.0,10,1,332.2838386995936,3.0,270
22,22138.0,3,1,0,0,38598.0,4,1,332.2838386995936,3.6,289
43,48900.0,3,1,0,1,62500.0,7,2,350.0,2.5,435
28,68200.0,3,1,1,1,16750.0,8,0,300.0,3.7,331
36,76100.0,3,1,0,1,130000.0,3,2,416.0,4.0,377
27,14330.0,3,1,0,0,54998.0,2,2,332.2838386995936,3.5,321
4,41906.0,3,1,1,1,45999.0,5,1,445.0,4.4,67
9,164000.0,3,1,0,1,21500.0,8,1,455.0,6.2,132
14,161933.0,4,3,0,1,7945.0,11,0,332.2838386995936,2.0,200
19,22829.0,3,1,0,0,34580.0,2,1,332.2838386995936,2.5,248
27,5483.0,3,1,0,0,59950.0,1,2,332.2838386995936,2.4,321
26,46891.0,3,1,1,1,31000.0,4,1,246.0,2.0,308
9,72000.0,3,1,1,1,39000.0,5,1,355.0,5.3,146
43,3400.0,3,2,0,1,129900.0,4,2,414.0,4.0,435
9,18000.0,3,1,1,1,30000.0,3,1,335.0,3.6,132
22,30630.0,3,1,0,0,39998.0,3,1,332.2838386995936,3.6,282
53,24985.0,3,1,0,0,33580.0,17,1,236.0,4.0,490
15,9978.0,3,1,0,1,93999.0,1,2,420.0,6.2,219
8,72843.0,3,1,0,1,79990.0,3,2,332.2838386995936,6.2,119
7,67500.0,3,1,0,1,20000.0,7,1,310.0,3.6,103
36,36900.0,3,1,0,1,28500.0,7,1,241.0,2.0,374
9,61720.0,1,1,1,0,39998.0,7,1,332.2838386995936,5.3,147
24,35938.0,3,1,0,0,43329.0,2,1,332.2838386995936,3.8,302
53,10748.0,4,1,0,0,63100.0,1,2,332.2838386995936,3.4,491
3,4457.0,3,1,0,0,107900.0,1,2,332.2838386995936,4.0,32
39,108206.0,3,1,1,0,26498.0,6,1,332.2838386995936,5.6,408
26,32705.0,0,1,0,0,46598.0,4,1,332.2838386995936,3.0,308
24,74026.0,3,1,0,0,32913.0,4,1,332.2838386995936,3.8,302
27,24651.0,3,1,0,0,45950.0,4,1,332.2838386995936,3.5,311
4,13000.0,4,1,0,1,69000.0,2,2,335.0,3.0,88
26,11700.0,4,1,0,1,133500.0,1,2,395.0,3.0,308
9,77500.0,0,1,0,1,54000.0,9,2,397.0,6.6,144
32,82000.0,3,1,1,1,7999.0,17,0,394.0,4.2,350
14,29830.0,3,1,0,0,55329.0,3,2,332.2838386995936,3.5,192
34,83100.0,7,1,0,1,17800.0,8,0,332.2838386995936,0.0,360
24,62660.0,3,1,0,1,16500.0,5,0,185.0,2.4,296
27,31365.0,4,3,0,0,52998.0,3,2,332.2838386995936,3.5,321
28,27600.0,3,1,0,1,14900.0,20,0,239.0,4.6,335
17,47245.0,3,2,0,1,19600.0,12,0,201.0,2.4,227
27,73948.0,4,1,0,1,31990.0,7,1,308.0,3.5,321
44,36757.0,1,1,0,1,31953.0,5,1,332.2838386995936,3.6,444
52,4786.0,2,1,0,1,48000.0,1,1,425.0,0.0,470
3,1900.0,3,1,0,1,78900.0,1,2,401.0,2.5,26
19,52060.0,3,2,1,1,15000.0,10,0,348.0,3.8,244
43,58000.0,3,2,0,1,41500.0,16,1,303.0,3.4,437
14,52246.0,0,2,0,1,26095.0,14,1,332.2838386995936,6.4,195
24,64290.0,3,1,0,0,16999.0,8,0,332.2838386995936,2.0,299
39,37500.0,3,2,0,1,21500.0,15,1,332.0,3.7,406
16,2121.0,3,1,0,1,40750.0,1,1,252.0,2.0,220
36,22000.0,3,1,0,1,69500.0,4,2,463.0,4.0,390
14,2000.0,3,1,0,1,66500.0,1,2,315.0,2.7,183
44,61802.0,1,1,0,1,32000.0,6,1,305.0,3.6,444
11,73000.0,7,1,0,1,17500.0,14,0,332.2838386995936,0.0,161
9,110000.0,7,1,0,1,7500.0,11,0,332.2838386995936,0.0,145
22,106700.0,1,1,0,1,13500.0,11,0,290.0,3.6,283
3,75965.0,3,1,1,1,35999.0,11,1,450.0,4.2,26
22,31804.0,3,1,1,1,48995.0,2,1,332.2838386995936,3.6,283
10,116320.0,3,1,1,1,6000.0,19,0,215.0,3.2,155
3,156875.0,3,2,1,1,9900.0,13,0,354.0,4.2,29
8,35200.0,3,1,0,1,28500.0,4,1,237.0,2.0,110
32,76000.0,3,1,0,1,19000.0,10,0,404.0,3.0,345
21,29000.0,3,1,0,1,34500.0,5,1,247.0,2.0,269
4,33499.0,3,1,1,1,44495.0,5,1,445.0,4.4,67
0,25779.0,3,1,1,0,30999.0,5,1,332.2838386995936,3.5,9
15,76296.0,3,1,1,1,9500.0,9,0,182.0,2.4,218
4,29553.0,2,1,0,1,12800.0,10,0,170.0,0.65,92
36,23083.0,3,1,0,1,33500.0,5,1,255.0,2.0,369
44,22000.0,3,1,0,1,54800.0,3,2,395.0,5.7,444
36,13000.0,4,1,0,1,81500.0,2,2,429.0,3.0,368
3,53000.0,3,1,1,1,28000.0,6,1,252.0,2.0,16
28,44741.0,3,1,0,1,52999.0,5,2,450.0,3.5,334
36,77138.0,3,1,0,0,49998.0,5,1,332.2838386995936,4.0,390
55,90641.0,3,1,0,0,25999.0,6,1,332.2838386995936,2.0,523
53,177702.0,3,1,1,1,7700.0,13,0,179.0,2.5,475
36,58350.0,3,1,0,1,29497.0,6,1,208.0,2.0,388
9,86170.0,3,1,1,1,17000.0,14,0,304.0,3.6,132
34,36568.0,3,2,1,1,20199.0,12,1,167.0,2.0,358
14,54357.0,3,1,0,1,16250.0,9,0,173.0,1.6,190
36,20394.0,3,1,1,0,59598.0,9,2,332.2838386995936,5.5,390
24,7578.0,4,1,0,0,31113.0,1,1,332.2838386995936,1.6,295
43,64800.0,3,2,1,1,20900.0,14,1,255.0,2.9,437
53,117780.0,3,1,0,1,27750.0,8,1,270.0,4.0,471
19,33100.0,2,1,0,1,18200.0,5,0,201.0,0.0,246
26,86202.0,3,1,0,1,18750.0,8,0,240.0,2.0,308
14,163000.0,1,1,0,1,19550.0,12,0,255.0,5.4,187
36,35400.0,3,1,0,1,24900.0,20,1,302.0,5.0,391
22,31000.0,3,1,0,1,22000.0,6,1,180.0,2.4,281
36,103069.0,3,1,0,0,40998.0,6,1,332.2838386995936,4.0,390
36,22480.0,3,1,0,1,135800.0,3,2,416.0,4.0,377
27,41500.0,3,1,1,1,44800.0,14,1,416.0,5.0,315
4,91545.0,3,1,0,1,13000.0,14,0,300.0,3.0,50
7,110000.0,3,1,0,1,5000.0,18,0,275.0,4.6,104
28,88000.0,3,1,0,1,18500.0,8,0,335.0,2.7,330
39,42833.0,3,1,0,1,37000.0,6,1,390.0,5.6,408
43,23278.0,3,1,0,0,114998.0,4,2,332.2838386995936,3.0,436
4,60100.0,3,1,0,1,24995.0,9,1,300.0,3.0,54
22,17381.0,3,1,0,1,69685.0,2,2,332.2838386995936,5.7,288
8,63172.0,3,1,1,1,12995.0,11,0,202.0,2.5,109
14,72000.0,3,1,1,1,10900.0,14,0,136.0,2.0,208
24,4820.0,2,1,0,1,47500.0,2,1,320.0,0.0,291
3,67900.0,3,2,0,0,25990.0,10,1,333.0,3.0,29
53,51000.0,3,1,0,1,38000.0,6,1,381.0,5.7,491
22,54500.0,3,1,0,1,35000.0,11,1,285.0,3.6,289
32,61840.0,3,1,0,1,16500.0,18,0,394.0,4.2,350
36,28950.0,3,1,0,0,16750.0,18,0,302.0,5.0,373
39,103400.0,3,1,1,1,17000.0,13,0,261.0,4.0,410
4,816.0,3,1,0,0,109900.0,1,2,332.2838386995936,4.4,77
43,719.0,3,2,0,1,489000.0,8,2,332.2838386995936,4.0,436
26,3678.0,4,1,0,0,81998.0,1,2,332.2838386995936,3.0,308
14,107000.0,1,1,1,1,22000.0,8,1,385.0,5.0,194
4,5018.0,3,1,0,0,114998.0,2,2,332.2838386995936,4.4,81
43,13850.0,3,2,0,1,71400.0,14,2,385.0,3.8,436
55,46700.0,3,1,0,0,11400.0,16,0,235.0,3.2,522
10,21478.0,3,1,0,0,27798.0,3,1,332.2838386995936,3.6,152
17,64200.0,4,3,1,1,20499.0,4,1,151.0,1.5,232
43,31075.0,3,1,0,1,36250.0,18,1,332.2838386995936,3.4,440
52,25250.0,2,1,0,1,47800.0,2,1,455.0,0.0,470
3,74030.0,3,2,0,1,16000.0,20,0,340.0,4.2,28
14,48549.0,0,1,0,0,69998.0,3,2,332.2838386995936,6.7,195
24,5182.0,3,1,0,1,32500.0,1,1,146.0,2.0,298
44,31681.0,3,1,1,1,33500.0,5,1,280.0,3.6,447
4,23430.0,3,1,0,0,80998.0,4,2,332.2838386995936,6.6,80
36,30300.0,3,1,1,1,29000.0,9,1,329.0,3.0,374
8,112000.0,3,1,1,1,14599.0,8,0,304.0,3.6,127
20,127356.0,3,1,1,1,19990.0,10,0,328.0,3.7,259
54,50600.0,3,1,1,1,28890.0,7,1,280.0,3.6,509
9,194000.0,1,1,0,1,9950.0,13,0,320.0,5.3,146
53,33455.0,3,1,0,1,44750.0,3,1,381.0,5.7,491
4,43000.0,3,1,0,1,35750.0,2,1,228.0,2.0,83
36,46102.0,3,1,0,1,35300.0,8,1,429.0,4.7,378
8,59000.0,3,1,0,1,21000.0,5,1,304.0,3.6,127
21,134000.0,3,1,1,1,9500.0,20,0,294.0,4.2,275
36,100245.0,0,1,1,1,24000.0,12,1,188.0,3.0,395
36,8583.0,3,1,0,0,42999.0,2,1,332.2838386995936,2.0,369
3,77000.0,3,1,0,1,13800.0,12,0,211.0,2.0,16
3,67035.0,3,1,1,1,31500.0,6,1,252.0,2.0,16
3,61450.0,3,1,0,1,19500.0,12,0,333.0,3.0,29
43,39500.0,3,1,0,1,52590.0,9,2,440.0,4.8,442
9,2300.0,3,2,0,1,51500.0,1,2,455.0,6.2,132
3,10601.0,4,1,0,0,61998.0,1,2,332.2838386995936,3.0,23
32,18000.0,3,1,0,1,67000.0,6,2,454.0,4.7,346
15,31681.0,3,1,1,0,67963.0,2,2,332.2838386995936,6.6,216
8,24114.0,3,1,1,0,49427.0,4,1,332.2838386995936,3.6,126
22,22109.0,3,1,0,0,43389.0,2,1,332.2838386995936,3.6,283
9,148000.0,1,1,0,1,18000.0,12,0,320.0,5.3,129
39,127600.0,1,1,0,1,19500.0,15,0,317.0,5.6,424
11,138450.0,3,1,1,1,19000.0,19,0,500.0,8.3,168
27,53649.0,3,1,0,1,33000.0,7,1,295.0,3.5,321
36,174000.0,3,1,1,1,11999.0,12,0,335.0,4.6,378
20,49860.0,3,1,1,1,47645.0,2,1,332.2838386995936,5.6,267
4,134000.0,3,1,1,1,13500.0,8,0,240.0,2.0,57
43,78000.0,3,1,0,1,68000.0,10,2,350.0,3.4,436
43,65750.0,3,1,0,1,21750.0,19,1,280.0,3.2,437
14,121630.0,3,1,0,1,9450.0,17,0,210.0,4.0,203
55,9408.0,4,1,0,0,61999.0,2,2,332.2838386995936,2.0,523
4,120000.0,3,1,0,1,16000.0,8,0,240.0,2.0,57
8,168600.0,3,1,0,1,29500.0,8,1,420.0,6.2,119
9,43705.0,3,2,0,1,25900.0,20,1,350.0,5.7,135
3,111000.0,3,1,0,1,11500.0,11,0,211.0,2.0,16
3,64549.0,3,1,0,1,17000.0,12,0,211.0,2.0,36
7,53000.0,3,1,0,1,6500.0,17,0,200.0,3.8,103
9,13465.0,3,1,0,1,44900.0,7,1,455.0,6.2,132
52,5844.0,2,1,0,1,52000.0,1,2,425.0,0.0,470
4,74000.0,3,2,0,1,40000.0,9,1,425.0,3.0,73
24,100331.0,3,1,1,1,6900.0,13,0,200.0,2.4,296
53,24850.0,3,1,0,1,53568.0,2,2,382.0,3.0,489
28,17467.0,3,1,0,0,43860.0,3,1,332.2838386995936,2.0,333
39,115000.0,3,1,0,1,11995.0,9,0,260.0,3.5,419
4,72000.0,3,1,1,1,26500.0,9,1,445.0,4.4,87
34,162000.0,3,2,1,1,6500.0,16,0,263.0,2.3,362
15,47589.0,3,1,0,1,45500.0,7,1,355.0,5.3,219
53,6548.0,2,1,0,0,41999.0,1,1,332.2838386995936,0.0,494
44,10339.0,3,1,0,1,36990.0,6,1,280.0,3.6,447
44,32092.0,3,1,0,1,35113.0,3,1,332.2838386995936,3.6,444
27,85275.0,3,1,1,0,23998.0,10,1,332.2838386995936,3.5,311
19,138000.0,3,1,0,1,10990.0,8,0,175.0,1.6,250
32,34920.0,3,1,0,1,38900.0,11,1,440.0,4.7,346
52,27224.0,2,1,0,0,65999.0,4,2,332.2838386995936,0.0,470
4,25000.0,3,1,0,1,52000.0,6,2,365.0,3.0,70
52,14642.0,2,1,0,1,48500.0,3,1,425.0,0.0,470
50,162000.0,3,3,0,1,13999.0,9,0,175.0,2.5,467
14,84351.0,3,1,0,1,42691.0,3,1,332.2838386995936,3.5,192
53,40698.0,3,2,0,0,42886.0,5,1,332.2838386995936,3.5,490
4,30000.0,3,1,1,1,29000.0,5,1,248.0,2.0,43
27,78980.0,3,1,1,1,10600.0,17,0,272.0,3.5,310
43,28844.0,3,2,0,0,69995.0,17,2,332.2838386995936,3.8,436
43,21028.0,2,1,0,0,96900.0,4,2,332.2838386995936,0.0,443
32,5409.0,3,1,0,1,88950.0,1,2,332.2838386995936,3.0,348
34,19000.0,3,1,0,0,25900.0,3,1,187.0,2.5,360
3,12000.0,3,1,0,1,48000.0,5,1,349.0,3.0,28
14,25717.0,3,2,0,1,33900.0,8,1,435.0,5.0,203
52,12055.0,2,1,0,1,44400.0,2,1,425.0,0.0,470
3,69700.0,3,1,1,1,23000.0,13,1,265.0,2.0,37
4,25013.0,3,1,0,1,55000.0,4,2,405.0,3.0,70
3,1156.0,2,1,0,1,54900.0,1,2,295.0,0.0,21
4,57939.0,3,1,0,1,27500.0,8,1,320.0,3.0,65
36,52694.0,3,1,0,1,49999.0,6,1,385.0,3.0,368
36,54000.0,3,1,0,1,37000.0,9,1,449.0,4.7,390
9,20909.0,3,1,0,1,35387.0,4,1,332.2838386995936,3.6,134
3,21832.0,3,1,0,1,42000.0,4,1,349.0,3.0,33
53,41932.0,3,2,0,1,18700.0,7,0,137.0,1.8,477
15,110000.0,3,1,1,1,34999.0,7,1,355.0,5.3,219
53,67400.0,3,1,0,1,47500.0,4,1,381.0,5.7,491
50,62662.0,3,2,1,1,24000.0,7,1,268.0,2.0,468
50,102000.0,3,2,1,1,18000.0,9,0,268.0,2.0,468
20,79785.0,3,1,1,1,16488.0,10,0,328.0,3.7,259
9,166549.0,3,1,1,1,24950.0,7,1,355.0,5.3,146
53,190656.0,3,1,1,1,8900.0,18,0,273.0,4.7,487
11,7928.0,7,2,0,1,37500.0,8,1,332.2838386995936,0.0,161
43,135606.0,3,1,0,1,15000.0,15,0,405.0,4.8,439
24,14700.0,3,1,0,1,39900.0,1,1,291.0,3.8,302
4,4200.0,3,1,0,1,64995.0,10,2,335.0,3.0,91
50,44000.0,3,2,0,1,23500.0,7,1,152.0,2.0,465
11,66000.0,3,2,0,1,12000.0,9,0,160.0,2.0,164
26,17945.0,3,1,0,0,89900.0,3,2,332.2838386995936,5.0,308
39,106700.0,3,2,0,1,17500.0,11,0,332.0,3.7,406
8,120000.0,3,1,0,1,55000.0,4,2,420.0,6.2,119
36,59600.0,3,1,0,1,19900.0,12,0,302.0,3.5,374
24,117220.0,4,1,0,1,8900.0,12,0,206.0,2.4,296
9,85200.0,0,1,0,1,67500.0,2,2,445.0,6.6,144
54,63450.0,3,2,0,1,24325.0,6,1,220.0,2.0,502
11,73000.0,3,2,0,1,22500.0,20,1,500.0,8.3,168
49,115000.0,3,2,0,1,11495.0,10,0,179.0,2.5,458
27,67296.0,3,1,0,0,40900.0,6,1,332.2838386995936,3.5,317
9,179200.0,3,1,1,1,16000.0,9,0,355.0,5.3,146
32,28000.0,3,1,0,1,44999.0,9,1,444.0,4.7,346
19,154000.0,4,1,1,1,8500.0,12,0,206.0,2.4,249
8,62500.0,3,1,1,1,18955.0,12,0,270.0,3.0,115
52,83700.0,2,1,1,1,26000.0,5,1,332.2838386995936,0.0,470
39,65000.0,3,2,0,1,21500.0,12,1,332.0,3.7,406
36,62808.0,3,1,1,0,38598.0,6,1,332.2838386995936,3.0,385
14,3000.0,3,2,0,1,49500.0,3,1,460.0,5.0,203
3,119000.0,3,1,0,1,12000.0,12,0,211.0,2.0,22
44,198868.0,0,1,0,1,25000.0,11,1,350.0,6.7,445
11,188000.0,3,1,1,1,8500.0,13,0,210.0,3.7,168
36,157405.0,3,1,0,1,10750.0,11,0,248.0,3.5,369
26,73101.0,3,1,0,1,42950.0,6,1,380.0,3.0,308
4,10950.0,3,2,0,1,60995.0,6,2,425.0,3.0,75
36,63160.0,3,1,1,1,47000.0,6,1,463.0,4.0,390
26,31866.0,3,1,0,0,68900.0,5,2,332.2838386995936,0.0,308
9,75000.0,3,1,0,1,18900.0,15,0,319.0,6.0,138
53,98000.0,3,1,1,1,36000.0,8,1,270.0,4.0,471
34,33576.0,3,2,0,1,18900.0,12,0,167.0,2.0,358
54,123200.0,3,1,1,1,12449.0,12,0,280.0,3.6,509
21,112000.0,3,1,0,1,8800.0,11,0,340.0,3.0,273
9,68000.0,3,1,1,1,19500.0,14,0,426.0,6.2,132
20,120000.0,3,1,1,1,14500.0,12,0,328.0,3.7,255
4,45000.0,3,1,1,1,46999.0,5,1,445.0,4.4,88
9,6700.0,3,1,0,1,39500.0,2,1,455.0,6.2,132
43,6785.0,2,1,0,0,108900.0,3,2,332.2838386995936,0.0,443
8,74150.0,3,1,0,1,45000.0,6,1,420.0,6.2,119
53,94448.0,4,1,0,1,15999.0,10,0,200.0,2.5,475
3,108000.0,3,1,0,1,19998.0,9,0,310.0,3.0,17
4,55000.0,3,1,0,1,40000.0,7,1,320.0,3.0,65
4,34967.0,4,1,1,1,49999.0,3,1,382.0,3.0,74
22,85325.0,3,1,0,1,30000.0,8,1,285.0,3.6,289
44,63750.0,3,1,0,1,36000.0,6,1,410.0,6.4,445
14,87248.0,3,1,0,1,19999.0,8,0,300.0,3.7,203
36,112854.0,3,1,0,1,11999.0,13,0,335.0,4.7,378
52,10000.0,2,1,0,1,48000.0,1,1,425.0,0.0,470
36,14100.0,3,1,0,1,53000.0,2,2,255.0,2.0,374
4,14360.0,4,1,0,1,85495.0,1,2,375.0,3.0,89
9,10000.0,3,1,0,1,32000.0,1,1,155.0,1.3,148
9,73846.0,3,1,0,1,60995.0,3,2,332.2838386995936,5.3,146
22,40000.0,3,1,0,1,45000.0,4,1,285.0,3.6,282
15,9980.0,3,1,0,1,82000.0,1,2,355.0,5.3,219
34,41997.0,3,1,0,1,24995.0,5,1,227.0,2.5,360
1,2000.0,3,1,0,1,39000.0,3,1,280.0,2.0,12
36,42750.0,3,1,1,1,22999.0,8,1,208.0,2.0,370
4,19473.0,3,1,0,0,31698.0,5,1,332.2838386995936,0.0,48
54,35340.0,3,1,0,1,23000.0,5,1,174.0,2.0,497
36,93000.0,3,1,1,1,12000.0,16,0,268.0,3.5,371
55,19352.0,5,1,0,1,54599.0,2,2,455.0,2.0,521
53,183000.0,3,1,0,1,16000.0,13,0,381.0,5.7,487
22,44000.0,3,2,1,1,24999.0,20,1,190.0,4.0,289
3,18100.0,3,1,0,1,51800.0,3,2,349.0,3.0,29
36,120000.0,0,1,0,1,31999.0,13,1,188.0,3.0,395
53,325.0,4,1,0,1,84997.0,1,2,437.0,3.4,487
32,55000.0,3,1,0,1,39100.0,7,1,405.0,3.0,350
25,6987.0,3,3,0,1,749950.0,3,2,332.2838386995936,6.5,303
14,48500.0,3,2,1,1,44999.0,5,1,480.0,5.0,203
44,52000.0,0,1,0,1,50000.0,6,1,350.0,6.7,445
53,179000.0,3,1,1,1,17900.0,17,0,239.0,4.0,478
11,42626.0,3,1,0,1,42000.0,5,1,485.0,6.4,162
27,65900.0,3,1,1,1,34700.0,6,1,301.0,4.6,312
16,7523.0,3,1,0,0,54543.0,2,2,332.2838386995936,2.5,224
21,34365.0,3,1,0,0,59598.0,5,2,332.2838386995936,2.0,269
24,16949.0,3,1,0,1,24995.0,3,1,332.2838386995936,2.4,300
36,7968.0,4,1,0,1,104999.0,2,2,496.0,4.0,390
43,61000.0,3,1,0,1,57500.0,6,2,330.0,3.0,442
20,100564.0,3,1,0,0,23105.0,6,1,332.2838386995936,5.6,267
14,13700.0,4,3,0,1,39500.0,2,1,191.0,2.5,202
24,38612.0,3,1,0,0,42242.0,3,1,332.2838386995936,3.8,302
9,155000.0,3,1,1,1,7995.0,19,0,220.0,3.5,134
36,56000.0,3,1,0,1,35750.0,7,1,402.0,4.7,374
26,15107.0,3,1,0,0,114900.0,2,2,332.2838386995936,5.0,308
36,31000.0,3,1,1,1,38000.0,7,1,241.0,2.0,374
36,44000.0,3,1,1,1,22222.0,12,1,302.0,3.5,393
36,22558.0,3,1,0,1,47645.0,6,1,332.2838386995936,3.0,374
